"","condition","t","pred_frac"
"453",5,15.7575757575758,0.358810453734773
"454",5,16.0606060606061,0.362410787800575
"455",5,16.3636363636364,0.365931254587717
"456",5,16.6666666666667,0.369373625815735
"457",5,16.969696969697,0.372739633901585
"458",5,17.2727272727273,0.376030972831503
"459",5,17.5757575757576,0.379249299013528
"460",5,17.8787878787879,0.382396232111105
"461",5,18.1818181818182,0.385473355858207
"462",5,18.4848484848485,0.388482218856364
"463",5,18.7878787878788,0.391424335354021
"464",5,19.0909090909091,0.3943011860086
"465",5,19.3939393939394,0.397114218631659
"466",5,19.6969696969697,0.399864848917523
"467",5,20,0.402554461155752
"468",5,20.3030303030303,0.405184408927798
"469",5,20.6060606060606,0.407756015788214
"470",5,20.9090909090909,0.410270575930749
"471",5,21.2121212121212,0.412729354839672
"472",5,21.5151515151515,0.415133589926634
"473",5,21.8181818181818,0.417484491153419
"474",5,22.1212121212121,0.41978324164087
"475",5,22.4242424242424,0.422030998264309
"476",5,22.7272727272727,0.424228892235748
"477",5,23.030303030303,0.42637802967319
"478",5,23.3333333333333,0.428479492157292
"479",5,23.6363636363636,0.430534337275687
"480",5,23.9393939393939,0.432543599155228
"481",5,24.2424242424242,0.434508288982427
"482",5,24.5454545454545,0.436429395512342
"483",5,24.8484848484848,0.438307885566186
"484",5,25.1515151515152,0.440144704517892
"485",5,25.4545454545455,0.441940776769879
"486",5,25.7575757575758,0.443697006218277
"487",5,26.0606060606061,0.445414276707816
"488",5,26.3636363636364,0.447093452476638
"489",5,26.6666666666667,0.448735378591235
"490",5,26.969696969697,0.450340881371736
"491",5,27.2727272727273,0.451910768807768
"492",5,27.5757575757576,0.453445830965082
"493",5,27.8787878787879,0.454946840383167
"494",5,28.1818181818182,0.45641455246404
"495",5,28.4848484848485,0.45784970585241
"496",5,28.7878787878788,0.459253022807412
"497",5,29.0909090909091,0.460625209566092
"498",5,29.3939393939394,0.461966956698831
"499",5,29.6969696969697,0.463278939456879
"500",5,30,0.464561818112192
"501",6,0,0
"502",6,0.303030303030303,0.0124883020892532
"503",6,0.606060606060606,0.0246841248910859
"504",6,0.909090909090909,0.0365943183465839
"505",6,1.21212121212121,0.0482255719694282
"506",6,1.51515151515152,0.0595844186031478
"507",6,1.81818181818182,0.0706772380903742
"508",6,2.12121212121212,0.0815102608561633
"509",6,2.42424242424242,0.0920895714073934
"510",6,2.72727272727273,0.102421111750207
"511",6,3.03030303030303,0.112510684727415
"512",6,3.33333333333333,0.122363957277739
"513",6,3.63636363636364,0.131986463618719
"514",6,3.93939393939394,0.141383608355079
"515",6,4.24242424242424,0.150560669514294
"516",6,4.54545454545455,0.15952280151106
"517",6,4.84848484848485,0.168275038042337
"518",6,5.15151515151515,0.176822294914593
"519",6,5.45454545454546,0.185169372804829
"520",6,5.75757575757576,0.193320959956937
"521",6,6.06060606060606,0.20128163481492
"522",6,6.36363636363636,0.209055868594428
"523",6,6.66666666666667,0.216648027794075
"524",6,6.96969696969697,0.224062376647942
"525",6,7.27272727272727,0.231303079520637
"526",6,7.57575757575758,0.238374203246263
"527",6,7.87878787878788,0.245279719412611
"528",6,8.18181818181818,0.25202350659185
"529",6,8.48484848484848,0.25860935251898
"530",6,8.78787878787879,0.265040956219259
"531",6,9.09090909090909,0.271321930085812
"532",6,9.3939393939394,0.277455801908575
"533",6,9.6969696969697,0.283446016855725
"534",6,10,0.289295939408704
"535",6,10.3030303030303,0.295008855251921
"536",6,10.6060606060606,0.300587973118201
"537",6,10.9090909090909,0.306036426591011
"538",6,11.2121212121212,0.311357275864477
"539",6,11.5151515151515,0.31655350946218
"540",6,11.8181818181818,0.321628045915703
"541",6,12.1212121212121,0.326583735403858
"542",6,12.4242424242424,0.331423361353525
"543",6,12.7272727272727,0.336149642003005
"544",6,13.030303030303,0.340765231928747
"545",6,13.3333333333333,0.345272723536331
"546",6,13.6363636363636,0.349674648516521
"547",6,13.9393939393939,0.353973479267225
"548",6,14.2424242424242,0.358171630282147
"549",6,14.5454545454545,0.36227145950692
"550",6,14.8484848484848,0.366275269663478
"551",6,15.1515151515152,0.370185309543406
"552",6,15.4545454545455,0.374003775271003
"553",6,15.7575757575758,0.377732811536767
"554",6,16.0606060606061,0.381374512801986
"555",6,16.3636363636364,0.384930924475118
"556",6,16.6666666666667,0.388404044060623
"557",6,16.969696969697,0.391795822280886
"558",6,17.2727272727273,0.395108164171866
"559",6,17.5757575757576,0.398342930153083
"560",6,17.8787878787879,0.401501937072548
"561",6,18.1818181818182,0.404586959227219
"562",6,18.4848484848485,0.407599729359554
"563",6,18.7878787878788,0.410541939630736
"564",6,19.0909090909091,0.413415242571088
"565",6,19.3939393939394,0.416221252008246
"566",6,19.6969696969697,0.418961543973581
"567",6,20,0.421637657587397
"568",6,20.3030303030303,0.424251095923403
"569",6,20.6060606060606,0.426803326852929
"570",6,20.9090909090909,0.429295783869374
"571",6,21.2121212121212,0.431729866893351
"572",6,21.5151515151515,0.434106943058968
"573",6,21.8181818181818,0.436428347481692
"574",6,22.1212121212121,0.438695384008243
"575",6,22.4242424242424,0.440909325948909
"576",6,22.7272727272727,0.443071416792718
"577",6,23.030303030303,0.445182870905865
"578",6,23.3333333333333,0.447244874213768
"579",6,23.6363636363636,0.449258584867166
"580",6,23.9393939393939,0.451225133892604
"581",6,24.2424242424242,0.453145625827693
"582",6,24.5454545454545,0.455021139341484
"583",6,24.8484848484848,0.456852727840317
"584",6,25.1515151515152,0.458641420059484
"585",6,25.4545454545455,0.460388220641025
"586",6,25.7575757575758,0.462094110698005
"587",6,26.0606060606061,0.463760048365563
"588",6,26.3636363636364,0.465386969339065
"589",6,26.6666666666667,0.466975787399648
"590",6,26.969696969697,0.468527394927456
"591",6,27.2727272727273,0.470042663402857
"592",6,27.5757575757576,0.471522443895923
"593",6,27.8787878787879,0.472967567544443
"594",6,28.1818181818182,0.474378846020743
"595",6,28.4848484848485,0.47575707198757
"596",6,28.7878787878788,0.477103019543305
"597",6,29.0909090909091,0.478417444656742
"598",6,29.3939393939394,0.479701085591689
"599",6,29.6969696969697,0.480954663321625
"600",6,30,0.48217888193464
"601",7,0,0
"602",7,0.303030303030303,0.0619038980054097
"603",7,0.606060606060606,0.118861886072027
"604",7,0.909090909090909,0.17126912550489
"605",7,1.21212121212121,0.219489205570938
"606",7,1.51515151515152,0.263856665996989
"607",7,1.81818181818182,0.304679317928735
"608",7,2.12121212121212,0.34224037945305
"609",7,2.42424242424242,0.376800440499359
"610",7,2.72727272727273,0.408599270752103
"611",7,3.03030303030303,0.437857483117178
"612",7,3.33333333333333,0.464778064283083
"613",7,3.63636363636364,0.489547782995465
"614",7,3.93939393939394,0.512338485815344
"615",7,4.24242424242424,0.533308289350673
"616",7,4.54545454545455,0.55260267723268
"617",7,4.84848484848485,0.570355509447543
"618",7,5.15151515151515,0.586689951025915
"619",7,5.45454545454546,0.601719326533326
"620",7,5.75757575757576,0.615547906289725
"621",7,6.06060606060606,0.628271629772768
"622",7,6.36363636363636,0.639978771223646
"623",7,6.66666666666667,0.650750552073295
"624",7,6.96969696969697,0.660661704437835
"625",7,7.27272727272727,0.669780989592649
"626",7,7.57575757575758,0.678171675022162
"627",7,7.87878787878788,0.685891973354961
"628",7,8.18181818181818,0.69299544622951
"629",7,8.48484848484848,0.699531375892368
"630",7,8.78787878787879,0.705545107106981
"631",7,9.09090909090909,0.711078361745127
"632",7,9.3939393939394,0.716169528243585
"633",7,9.6969696969697,0.720853927934199
"634",7,10,0.725164060095084
"635",7,10.3030303030303,0.729129827423076
"636",7,10.6060606060606,0.732778743491706
"637",7,10.9090909090909,0.736136123633986
"638",7,11.2121212121212,0.739225260574319
"639",7,11.5151515151515,0.742067586028012
"640",7,11.8181818181818,0.744682819389549
"641",7,12.1212121212121,0.747089104541169
"642",7,12.4242424242424,0.749303135730916
"643",7,12.7272727272727,0.751340273393454
"644",7,13.030303030303,0.7532146507172
"645",7,13.3333333333333,0.75493927169711
"646",7,13.6363636363636,0.756526101353371
"647",7,13.9393939393939,0.75798614874194
"648",7,14.2424242424242,0.759329543332819
"649",7,14.5454545454545,0.760565605285968
"650",7,14.8484848484848,0.761702910112408
"651",7,15.1515151515152,0.762749348169134
"652",7,15.4545454545455,0.763712179400573
"653",7,15.7575757575758,0.7645980837064
"654",7,16.0606060606061,0.765413207285129
"655",7,16.3636363636364,0.766163205275013
"656",7,16.6666666666667,0.766853280988082
"657",7,16.969696969697,0.767488222009512
"658",7,17.2727272727273,0.768072433412782
"659",7,17.5757575757576,0.768609968321051
"660",7,17.8787878787879,0.769104556026786
"661",7,18.1818181818182,0.769559627864729
"662",7,18.4848484848485,0.7699783410177
"663",7,18.7878787878788,0.770363600420398
"664",7,19.0909090909091,0.770718078913166
"665",7,19.3939393939394,0.771044235785536
"666",7,19.6969696969697,0.771344333838209
"667",7,20,0.771620455081841
"668",7,20.3030303030303,0.771874515181553
"669",7,20.6060606060606,0.772108276747364
"670",7,20.9090909090909,0.772323361562778
"671",7,21.2121212121212,0.772521261836337
"672",7,21.5151515151515,0.772703350554221
"673",7,21.8181818181818,0.772870891005701
"674",7,22.1212121212121,0.773025045547558
"675",7,22.4242424242424,0.773166883668231
"676",7,22.7272727272727,0.773297389407692
"677",7,23.030303030303,0.773417468184479
"678",7,23.3333333333333,0.773527953077284
"679",7,23.6363636363636,0.773629610604655
"680",7,23.9393939393939,0.773723146042931
"681",7,24.2424242424242,0.773809208319278
"682",7,24.5454545454545,0.773888394513801
"683",7,24.8484848484848,0.773961254001943
"684",7,25.1515151515152,0.774028292265927
"685",7,25.4545454545455,0.774089974401673
"686",7,25.7575757575758,0.774146728345528
"687",7,26.0606060606061,0.774198947843184
"688",7,26.3636363636364,0.7742469951814
"689",7,26.6666666666667,0.774291203701459
"690",7,26.969696969697,0.774331880111817
"691",7,27.2727272727273,0.774369306615969
"692",7,27.5757575757576,0.774403742870317
"693",7,27.8787878787879,0.774435427785604
"694",7,28.1818181818182,0.77446458118442
"695",7,28.4848484848485,0.774491405326281
"696",7,28.7878787878788,0.774516086310859
"697",7,29.0909090909091,0.774538795369099
"698",7,29.3939393939394,0.774559690051178
"699",7,29.6969696969697,0.774578915319551
"700",7,30,0.774596604554669
"701",8,0,0
"702",8,0.303030303030303,0.0660081878539303
"703",8,0.606060606060606,0.126629093874459
"704",8,0.909090909090909,0.182302402993049
"705",8,1.21212121212121,0.233431915098401
"706",8,1.51515151515152,0.280388473807042
"707",8,1.81818181818182,0.323512656201249
"708",8,2.12121212121212,0.363117243043056
"709",8,2.42424242424242,0.399489487380865
"710",8,2.72727272727273,0.432893198002906
"711",8,3.03030303030303,0.463570652848913
"712",8,3.33333333333333,0.491744356258013
"713",8,3.63636363636364,0.517618652798206
"714",8,3.93939393939394,0.541381209382569
"715",8,4.24242424242424,0.563204376422026
"716",8,4.54545454545455,0.58324643788714
"717",8,4.84848484848485,0.601652759345667
"718",8,5.15151515151515,0.618556842302622
"719",8,5.45454545454546,0.634081292489989
"720",8,5.75757575757576,0.64833870912914
"721",8,6.06060606060606,0.661432501615764
"722",8,6.36363636363636,0.67345763955078
"723",8,6.66666666666667,0.684501341557198
"724",8,6.96969696969697,0.694643707878953
"725",8,7.27272727272727,0.703958301349956
"726",8,7.57575757575758,0.712512680947145
"727",8,7.87878787878788,0.720368891797421
"728",8,8.18181818181818,0.727583915192487
"729",8,8.48484848484848,0.734210081875568
"730",8,8.78787878787879,0.740295451597583
"731",8,9.09090909090909,0.745884161695712
"732",8,9.3939393939394,0.751016747222592
"733",8,9.6969696969697,0.755730434948058
"734",8,10,0.760059413365825
"735",8,10.3030303030303,0.76403508066348
"736",8,10.6060606060606,0.767686272454314
"737",8,10.9090909090909,0.771039470922735
"738",8,11.2121212121212,0.774118996900211
"739",8,11.5151515151515,0.776947186264862
"740",8,11.8181818181818,0.779544551944135
"741",8,12.1212121212121,0.781929932695574
"742",8,12.4242424242424,0.784120629744797
"743",8,12.7272727272727,0.786132532271712
"744",8,13.030303030303,0.787980232655132
"745",8,13.3333333333333,0.78967713231166
