"condition","surface","t","pred_min","pred_max","pred_q25","pred_q75"
10,"concrete",2.8643216080402,0.460915964269274,0.485350575282153,0.475849691587421,0.484200355223102
10,"concrete",3.01507537688442,0.475829143828571,0.500679539440647,0.490979622654066,0.499492846365305
10,"concrete",3.16582914572864,0.490078138865618,0.515294745540917,0.505413624130024,0.514073265592222
10,"concrete",3.31658291457286,0.503692529999211,0.529229428089901,0.519183717151473,0.527974769464668
10,"concrete",3.46733668341709,0.516700580423579,0.542515274105948,0.532320449022335,0.541228970657932
10,"concrete",3.61809045226131,0.529129294582185,0.555182495174072,0.544852961071489,0.553866009850488
10,"concrete",3.76884422110553,0.541004474228396,0.567259896146122,0.556809053384797,0.565914624265317
10,"concrete",3.91959798994975,0.552350771989386,0.578774940642087,0.568215246555901,0.577402213019714
10,"concrete",4.07035175879397,0.563191742544482,0.589753813501482,0.57909684059314,0.588354899432165
10,"concrete",4.22110552763819,0.57354989152419,0.600221480326823,0.589477971113597,0.598797590428013
10,"concrete",4.37185929648241,0.583446722231417,0.610201744254609,0.599381662949251,0.608754033178971
10,"concrete",4.52261306532663,0.592902780281886,0.619717300082878,0.608829881284457,0.61824686910532
10,"concrete",4.67336683417085,0.601937696256404,0.62878978587845,0.617843580438462,0.627297685363558
10,"concrete",4.82412060301507,0.610570226453547,0.637439832181194,0.626442750401444,0.635927063936618
10,"concrete",4.9748743718593,0.618818291827343,0.645687108917204,0.634646461227573,0.644154628438265
10,"concrete",5.12562814070352,0.626699015190806,0.653550370127582,0.642472905383781,0.651999088738118
10,"concrete",5.27638190954774,0.634228756762535,0.661047496614517,0.649939438148431,0.659478283508779
10,"concrete",5.42713567839196,0.641423148130199,0.668195536601658,0.657062616149701,0.66660922079181
10,"concrete",5.57788944723618,0.648297124701379,0.675010744501218,0.663858234129373,0.67340811667483
10,"concrete",5.7286432160804,0.654864956709172,0.681508617875986,0.670341360013768,0.679890432167653
10,"concrete",5.87939698492462,0.661140278836898,0.687703932680287,0.676526368369806,0.686070908361363
10,"concrete",6.03015075376884,0.667136118523418,0.693610776860017,0.682426972320564,0.691963599950241
10,"concrete",6.18090452261306,0.67286492300783,0.699242582388189,0.68805625399129,0.697581907192811
10,"concrete",6.33165829145729,0.678338585169681,0.704612155808795,0.69342669355356,0.702938606384653
10,"concrete",6.48241206030151,0.683568468218333,0.70973170735848,0.69855019693215,0.708045878912305
10,"concrete",6.63316582914573,0.688565429282758,0.714612878732226,0.703438122236197,0.71291533895431
10,"concrete",6.78391959798995,0.693339841950707,0.719266769556186,0.708101304973427,0.717558059892405
10,"concrete",6.93467336683417,0.697901617804066,0.723703962627882,0.71255008210348,0.721984599492915
10,"concrete",7.08542713567839,0.702260226995097,0.727934547981138,0.716794314983811,0.726205023915608
10,"concrete",7.23618090452261,0.706424717906272,0.731968145830499,0.720843411259151,0.73022893060462
10,"concrete",7.38693467336683,0.710403735934535,0.735813928447282,0.724706345743208,0.734065470113495
10,"concrete",7.53768844221105,0.714205541438961,0.739480641017027,0.72839168033899,0.737723366913972
10,"concrete",7.68844221105528,0.717838026889096,0.742976621525767,0.731907583042047,0.74121093923585
10,"concrete",7.8391959798995,0.721308733249554,0.74630981972034,0.735261846068854,0.744536117983034
10,"concrete",7.98994974874372,0.724624865634911,0.749487815185855,0.738461903150626,0.74770646476878
10,"concrete",8.14070351758794,0.727793308267365,0.752517834581424,0.741514846030994,0.750729189111164
10,"concrete",8.29145728643216,0.730820638768249,0.755406768073354,0.744427440204216,0.753611164827867
10,"concrete",8.44221105527638,0.733713141813028,0.758161185003159,0.747206139928881,0.756358945667556
10,"concrete",8.5929648241206,0.736476822178158,0.760787348826033,0.749857102550477,0.758978780213421
10,"concrete",8.74371859296482,0.73911741720688,0.763291231353745,0.75238620216465,0.761476626092749
